SAMPLE,Weather,Location,SITE,TEMP,PH,CONDUCTIVITY,DO,Turburdity,Nitrite,NITRATE,TOTAL_COLI,E-Coli,FEACEL,AMONIAUM,BOD,COD,PHOSPHATE,SALINITY,WQI
23-Sep-09,,Allison Road,9,14.73,7.24,773,84.2,,,,380000,43000,,0.57,5,,0.63,,79.28423203
23-Sep-09,,Cadogan Road,10,15.65,7.94,761.5,24.8,,,,15000,5600,,0.93,5,,0.57,,99.39150327
23-Sep-09,,St Georges Park Lake,11,,,,,,,,1800,600,,0.11,24,,< 0.10,,164.2334962
22-Sep-09,,Dubbers Lane,12,14.13,7.48,1775.2,92,,,,160000,4200,,,,,,,100.9283657
22-Sep-09,,Eastville Park Lake,13,16.32,7.74,462,78.7,,,,1000,200,,,,,,,76.07713209
22-Sep-09,,Lower Grove Road,13a,15.2,7.91,770.7,126,,,,5400,1800,,,,,,,77.57330039
22-Sep-09,,Snuff Mills,14,13.95,7.75,861.7,116.7,,,,1000,400,,,,,,,79.0284066
22-Sep-09,,Wade Street,14a,14.65,7.18,890.7,128.4,,,,4800,600,,,,,,,69.48343111
22-Sep-09,,Mina Park ,15,14.41,8.07,980.2,161.7,,,,31000,9000,,,,,,,78.60544908
23-Sep-09,,Conham Vale,16,15.76,7.78,760.6,102.6,,,,13000,5200,,0.31,< 2,,0.34,,79.52887228
20-Oct-09,,Trowbridge Road,2,13.26,7.87,840.7,79,,,,,,,,,,,,86.80491804
20-Oct-09,,Coombe Dingle,3,10.4,7.96,933.9,117.5,,,,,,,,,,,,83.60794908
20-Oct-09,,Crow Lane,3a,10.6,7.74,787.2,90.2,,,,,,,,,,,,81.73236902
21-Oct-09,,Ashton vale,4,15.68,7.96,5.5,102.7,,,,32000,14000,,0.21,2,< 0.10,< 0.10,,55.42536765
21-Oct-09,,Hartcliffe Way,5,,,,,,,,180000,22000,,0.4,3,0.26,0.26,,73.64526087
21-Oct-09,,Manor Wood,6,,,,,,,,320000,24000,,0.43,3,0.38,0.38,,73.64526087
21-Oct-09,,Cotswold Road,7a,,,,,,,,23000,15000,,0.26,2,0.21,0.21,,69.33153538
21-Oct-09,,Brixham Road,7b,,,,,,,,54000,13000,,0.2,2,0.17,0.17,,69.33153538
21-Oct-09,,Allison Road,9,,,,,,,,29000,14000,,0.08,4,0.27,0.27,,77.95898636
21-Oct-09,,Cadogan Road,10,,,,,,,,720000,140000,,0.25,7,0.24,0.24,,90.90016283
21-Oct-09,,St Georges Park Lake,11,,,,,,,,800,600,,0.09,10,< 0.10,< 0.10,,103.8413393
21-Oct-09,,Conham Vale,16,,,,,,,,240000,9400,,0.46,3,,0.37,,73.64526087
06-Nov-09,,Trowbridge Road,2,,,,,,,,86000,18000,,0.74,5,0.27,0.27,,82.27271185
06-Nov-09,,Coombe Dingle,3,,,,,,,,2800,400,,0.11,< 2,0.14,0.14,,78.23885538
06-Nov-09,,Crow Lane,3a,,,,,,,,1400,3400,,0.25,< 2,0.15,0.15,,78.23885538
18-Nov-09,,Trowbridge Road,2,12.39,7.62,473,94.9,,,,91000,29000,,0.28,5,0.11,0.11,,75.8318219
18-Nov-09,,Badocks Wood,2a,12.16,7.85,576.9,95.6,,,,62000,16000,,0.24,4,0.14,0.14,,77.14846405
18-Nov-09,,Coombe Dingle,3,11.04,7.84,797.4,97.7,,,,32000,1000,,0.04,< 2,0.13,0.13,,82.10819418
18-Nov-09,,Crow Lane,3a,11.25,7.19,754.6,83.2,,,,53000,17000,,0.23,4,< 0.10,< 0.10,,73.99222222
17-Nov-09,,Ashton vale,4,10.1,7.31,662.5,107.8,,,,,,,0.12,< 2,< 0.10,< 0.10,,69.55968928
17-Nov-09,,Hartcliffe Way,5,10.79,7.89,652.6,98.7,,,,39000,5400,,0.15,< 2,< 0.10,< 0.10,,79.24647849
17-Nov-09,,Briscoe's Avenue,5a,10.6,8.08,626.7,99.7,,,,,,,0.29,< 2,< 0.10,< 0.10,,81.19548176
17-Nov-09,,Manor Wood,6,11.22,7.85,700,112.5,,,,37000,6400,,0.07,< 2,0.11,0.11,,77.39077588
17-Nov-09,,Cotswold Road,7a,10.96,7.65,684.9,101.3,,,,30000,3000,,0.12,< 2,< 0.10,< 0.10,,76.10410921
17-Nov-09,,Brixham Road,7b,10.97,7.79,675.4,100,,,,34000,4400,,0.12,< 2,< 0.10,< 0.10,,78.11934614
17-Nov-09,,Allison Road,9,10.63,8.07,618.3,103.7,,,,22000,6200,,0.08,< 2,0.11,0.11,,80.15959941
17-Nov-09,,Cadogan Road,10,11.88,7.45,781.6,87.5,,,,71000,38000,,0.05,5,0.1,0.1,,81.93327614
17-Nov-09,,St Georges Park Lake,11,9.66,7.63,469.8,87.6,,,,400,<200,,1.04,5,< 0.10,< 0.10,,77.16767974
18-Nov-09,,Dubbers Lane,12,11.84,7.44,682.1,95.4,,,,460000,33000,,5.34,5,< 0.10,< 0.10,,78.07678105
18-Nov-09,,Eastville Park Lake,13,8.99,7.49,465.4,81.8,,,,400,400,,0.2,3,< 0.10,< 0.10,,67.4305719
18-Nov-09,,Lower Grove Road,13a,12.49,7.46,332.9,100.4,,,,600000,76000,,0.54,< 2,0.13,0.13,,65.24598013
18-Nov-09,,Snuff Mills,14,10.43,7.47,627.3,99.5,,,,7800,2000,,0.09,2,< 0.10,< 0.10,,63.5657598
18-Nov-09,,Wade Street,14a,11.04,7.89,685.2,94.4,,,,16000,2200,,0.14,3,< 0.10,< 0.10,,76.16647059
18-Nov-09,,Mina Park ,15,12.54,7.85,505,100.4,,,,94000,23000,,0.23,7,0.12,0.12,,87.56454248
17-Nov-09,,Conham Vale,16,10.15,7.89,620,101.3,,,,21000,6800,,0.26,< 2,0.11,0.11,,78.02803078
16-Dec-09,,Trowbridge Road,2,9.59,8.47,843.8,86.2,,,,30000,9000,,0.77,3,0.34,0.34,,89.66171569
16-Dec-09,,Badocks Wood,2a,10.29,8.52,824.9,86.9,,,,2400,400,,0.09,< 2,0.13,0.13,,94.40803078
16-Dec-09,,Coombe Dingle,3,7.63,7.66,865.6,107.4,,,,4800,1400,,0.04,< 2,0.11,0.11,,79.44063699
16-Dec-09,,Crow Lane,3a,7.3,8.27,935.8,91.6,,,,22000,4800,,0.21,< 2,0.12,0.12,,92.60669908
15-Dec-09,,Ashton vale,4,7.88,7.77,781.2,99.6,,,,64000,8200,,0.75,< 2,0.1,0.1,,80.39062065
15-Dec-09,,Hartcliffe Way,5,7.25,9.37,692.6,105.5,,,,18000,4600,,0.56,< 2,0.37,0.37,,100.2881452
15-Dec-09,,Briscoe's Avenue,5a,8.09,9.46,552.9,101.6,,,,72000,9400,,1,5,< 0.10,< 0.10,,103.0061438
15-Dec-09,,Manor Wood,6,8.6,8.66,480.2,100.8,,,,94000,17000,,0.74,4,0.1,0.1,,85.61745098
15-Dec-09,,Cotswold Road,7a,8.11,7.61,692.1,91.9,,,,53000,13000,,0.25,2,< 0.10,< 0.10,,68.42298203
15-Dec-09,,Brixham Road,7b,8.45,7.81,613,94.3,,,,35000,11000,,0.35,21,< 0.10,< 0.10,,150.9817402
15-Dec-09,,Allison Road,9,8.18,9.2,613.3,101.5,,,,92000,21000,,0.23,3,0.16,0.16,,92.0786683
15-Dec-09,,Cadogan Road,10,9.21,8.9,532.3,88.6,,,,39000,18000,,0.17,7,< 0.10,< 0.10,,105.3535458
15-Dec-09,,St Georges Park Lake,11,5.15,8.99,434.5,71.2,,,,<200,<200,,1.96,4,< 0.10,< 0.10,,94.42614379
16-Dec-09,,Dubbers Lane,12,11.34,9.96,1832.5,93.4,,,,10000,3200,,30.2,< 2,< 0.10,< 0.10,,137.6936762
16-Dec-09,,Eastville Park Lake,13,4.38,10.42,469.6,74.1,,,,600,600,,0.46,2,< 0.10,< 0.10,,106.6831944
16-Dec-09,,Lower Grove Road,13a,6.71,10.26,710.6,107.9,,,,15000,5200,,1.07,2,0.32,0.32,,104.1850735
16-Dec-09,,Snuff Mills,14,6.71,10.27,710.6,108.1,,,,7400,2200,,0.15,< 2,0.11,0.11,,113.2014622
16-Dec-09,,Wade Street,14a,7.07,10.24,791.2,95.4,,,,30000,6600,,0.78,15,< 0.10,< 0.10,,164.0425327
16-Dec-09,,Mina Park ,15,9.81,9.21,852.7,103.9,,,,17000,4800,,0.27,< 2,< 0.10,< 0.10,,102.0323282
15-Dec-09,,Conham Vale,16,7.6,9.42,665.2,108,,,,6400,1800,,0.17,< 2,0.12,0.12,,99.92836575
20-Jan-10,,Trowbridge Road,2,5.92,9.28,735.7,106.4,,,,28000,5400,,0.56,3,< 0.10,< 0.10,,95.25830065
20-Jan-10,,Badocks Wood,2a,7.59,8.87,863.5,105.8,,,,19000,3800,,0.44,3,< 0.10,< 0.10,,92.47410131
20-Jan-10,,Coombe Dingle,3,5.27,6.58,659.9,116.9,,,,17000,3400,,0.75,3,< 0.10,< 0.10,,52.82832516
20-Jan-10,,Crow Lane,3a,5.1,8.41,901.8,105,,,,17000,7400,,0.88,3,< 0.10,< 0.10,,86.89978758
19-Jan-10,,Ashton vale,4,6.6,7.92,768.1,114.8,,,,5200,2000,,0.25,< 2,< 0.10,< 0.10,,79.60035921
19-Jan-10,,Hartcliffe Way,5,6.8,9.35,791.3,112.2,,,,21000,2400,,0.3,< 2,< 0.10,< 0.10,,101.159722
19-Jan-10,,Briscoe's Avenue,5a,6.49,10.02,656.2,114.7,,,,54000,7200,,0.29,2,< 0.10,< 0.10,,98.27353758
19-Jan-10,,Manor Wood,6,7.1,9.24,747.5,110.4,,,,19000,7400,,0.18,2,0.1,0.1,,89.95261438
19-Jan-10,,Cotswold Road,7a,7.23,8.85,851,106.7,,,,9800,2600,,0.25,< 2,< 0.10,< 0.10,,96.32974647
19-Jan-10,,Brixham Road,7b,7.13,8.64,846.7,105.5,,,,29000,16000,,0.26,< 2,0.11,0.11,,93.41729549
19-Jan-10,,Allison Road,9,6.78,10.5,705,114.5,,,,14000,2800,,0.2,2,0.14,0.14,,106.3584559
19-Jan-10,,Cadogan Road,10,8.02,9.78,927,100.1,,,,13000,4800,,1.59,5,0.1,0.1,,116.6702206
19-Jan-10,,St Georges Park Lake,11,3.73,10.83,427.1,83.7,,,,200,<200,,0.89,4,< 0.10,< 0.10,,118.5394036
20-Jan-10,,Dubbers Lane,12,7.65,8.74,890.1,107.3,,,,15000,4200,,9.36,2,< 0.10,< 0.10,,86.65656046
20-Jan-10,,Eastville Park Lake,13,2.29,9.16,530.5,108.4,,,,200,<200,,0.46,2,< 0.10,< 0.10,,84.04362745
20-Jan-10,,Lower Grove Road,13a,6.55,8.72,412.4,112.6,,,,13000,3000,,0.41,3,0.13,0.13,,78.52256536
20-Jan-10,,Snuff Mills,14,5.39,9.1,825.7,117.4,,,,9400,3600,,0.42,2,< 0.10,< 0.10,,88.56426471
20-Jan-10,,Wade Street,14a,5.84,8.77,748.5,109.4,,,,21000,5400,,0.34,2,< 0.10,< 0.10,,83.39158497
20-Jan-10,,Mina Park ,15,6.98,8.96,612.3,111.9,,,,92000,9400,,0.32,3,< 0.10,< 0.10,,86.79860294
19-Jan-10,,Conham Vale,16,6.02,10.5,591.2,116.4,,,,8800,5600,,0.23,3,0.11,0.11,,107.6646732
17-Feb-10,,Trowbridge Road,2,6.02,7.46,669,88.4,,,,37000,5000,,0.48,3,< 0.10,< 0.10,0.33,70.64395425
17-Feb-10,,Badocks Wood,2a,7.46,7.39,797.4,77.7,,,,62000,20000,,0.6,3,< 0.10,< 0.10,0.39,74.51623366
17-Feb-10,,Coombe Dingle,3,5.41,6.91,930.3,101.2,,,,28000,7000,,0.62,6,< 0.10,< 0.10,0.46,79.60264706
17-Feb-10,,Crow Lane,3a,5.19,7.58,3583.6,92.4,,,,34000,6800,,0.89,6,< 0.10,< 0.10,1.88,153.195
18-Feb-10,,Ashton vale,4,4.54,7.65,666.6,124.5,,,,14000,3800,,0.61,3,< 0.10,< 0.10,0.32,67.05214869
18-Feb-10,,Hartcliffe Way,5,4.86,7.9,726.6,86.5,,,,23000,3400,,0.79,2,< 0.10,< 0.10,0.35,74.34218137
18-Feb-10,,Briscoe's Avenue,5a,5.18,8.01,449.7,89.1,,,,18000,4800,,0.88,4,< 0.10,< 0.10,0.22,77.58464869
18-Feb-10,,Manor Wood,6,5.7,7.74,640.5,94.6,,,,22000,5200,,0.59,6,0.1,< 0.10,0.31,85.86429739
18-Feb-10,,Cotswold Road,7a,5.07,7.77,863.3,91.2,,,,80000,16000,,1.14,15,< 0.10,< 0.10,0.42,130.9518301
18-Feb-10,,Brixham Road,7b,4.35,7.78,530.9,93.5,,,,35000,12000,,1.06,10,0.11,< 0.10,0.26,101.3065114
18-Feb-10,,Allison Road,9,4.32,7.84,386.1,87.5,,,,42000,16000,,0.72,7,0.14,< 0.10,0.18,86.86268791
18-Feb-10,,Cadogan Road,10,5.25,7.54,450.8,81.2,,,,140000,25000,,0.94,14,0.1,< 0.10,0.22,115.3611438
18-Feb-10,,St Georges Park Lake,11,4.22,8.2,401.1,75,,,,200,<200,,0.72,7,< 0.10,< 0.10,0.19,94.56223856
17-Feb-10,,Dubbers Lane,12,8.86,7.68,1150,82.8,,,,49000,11000,,25.1,4,< 0.10,< 0.10,0.57,90.41094771
17-Feb-10,,Eastville Park Lake,13,4.62,7.83,560.7,104.5,,,,400,<200,,0.22,4,< 0.10,< 0.10,0.27,74.93456699
17-Feb-10,,Lower Grove Road,13a,7.1,7.78,433.5,88.8,,,,56000,20000,,0.77,7,0.13,< 0.10,0.21,86.88954248
17-Feb-10,,Snuff Mills,14,5.15,8.18,883.3,94.7,,,,12000,3800,,0.39,2,< 0.10,< 0.10,0.43,80.63177288
